0.44	1	5.99E-01	5.28E-01	7.05E-01	0	0	2.16E+00
0.45	1	5.80E-01	5.10E-01	6.80E-01	0	0	2.14E+00
0.46	1	5.69E-01	4.99E-01	6.64E-01	0	0	2.17E+00
0.47	1	5.55E-01	4.87E-01	6.47E-01	0	0	2.18E+00
0.48	1	5.40E-01	4.73E-01	6.27E-01	0	0	2.16E+00
0.49	1	5.24E-01	4.58E-01	6.06E-01	0	0	2.14E+00
0.5	1	5.06E-01	4.41E-01	5.84E-01	0	0	2.10E+00
0.51	1	4.98E-01	4.33E-01	5.73E-01	0	0	2.11E+00
0.52	1	4.87E-01	4.23E-01	5.59E-01	0	0	2.09E+00
0.53	1	4.74E-01	4.11E-01	5.43E-01	0	0	2.07E+00
0.54	1	4.60E-01	3.97E-01	5.25E-01	0	0	2.02E+00
0.55	1	4.43E-01	3.83E-01	5.05E-01	0	0	1.97E+00
0.56	1	4.38E-01	3.77E-01	4.99E-01	0	0	1.96E+00
0.57	1	4.29E-01	3.69E-01	4.89E-01	0	0	1.93E+00
0.58	1	4.18E-01	3.58E-01	4.76E-01	0	0	1.89E+00
0.59	1	4.05E-01	3.46E-01	4.60E-01	0	0	1.84E+00
0.6	1	3.89E-01	3.32E-01	4.42E-01	0	0	1.77E+00
0.61	1	3.86E-01	3.28E-01	4.39E-01	0	0	1.75E+00
0.62	1	3.79E-01	3.21E-01	4.31E-01	0	0	1.72E+00
0.63	1	3.69E-01	3.12E-01	4.19E-01	0	5.09E-21	1.67E+00
0.64	1	3.56E-01	3.00E-01	4.04E-01	0	1.16E-19	1.61E+00
0.65	1	3.41E-01	2.86E-01	3.87E-01	0	1.86E-19	1.53E+00
0.66	1	3.40E-01	2.85E-01	3.87E-01	0	5.92E-19	1.52E+00
0.67	1	3.34E-01	2.79E-01	3.80E-01	0	8.34E-19	1.48E+00
0.68	1	3.24E-01	2.70E-01	3.69E-01	0	9.57E-19	1.43E+00
0.69	1	3.11E-01	2.58E-01	3.54E-01	0	9.92E-19	1.36E+00
0.7	1	2.95E-01	2.44E-01	3.36E-01	0	9.67E-19	1.28E+00
0.71	1	2.96E-01	2.44E-01	3.38E-01	9.02E-20	1.53E-18	1.28E+00
0.72	1	2.91E-01	2.38E-01	3.33E-01	2.82E-19	1.79E-18	1.24E+00
0.73	1	2.80E-01	2.29E-01	3.22E-01	3.82E-19	1.84E-18	1.19E+00
0.74	1	2.66E-01	2.17E-01	3.06E-01	4.18E-19	1.76E-18	1.12E+00
0.75	1	2.49E-01	2.02E-01	2.86E-01	4.12E-19	1.60E-18	1.04E+00
0.76	1	2.52E-01	2.04E-01	2.91E-01	9.73E-19	2.46E-18	1.06E+00
0.77	1	2.47E-01	1.99E-01	2.86E-01	1.21E-18	2.75E-18	1.03E+00
0.78	1	2.36E-01	1.90E-01	2.73E-01	1.24E-18	2.69E-18	9.82E-01
0.79	1	2.20E-01	1.76E-01	2.55E-01	1.15E-18	2.42E-18	9.12E-01
0.8	1	2.01E-01	1.61E-01	2.33E-01	1.00E-18	2.07E-18	8.30E-01
0.81	1	2.08E-01	1.66E-01	2.42E-01	2.16E-18	3.62E-18	8.73E-01
0.82	1	2.04E-01	1.61E-01	2.37E-01	2.48E-18	3.97E-18	8.60E-01
0.83	1	1.91E-01	1.51E-01	2.22E-01	2.33E-18	3.65E-18	8.09E-01
0.84	1	1.72E-01	1.36E-01	2.01E-01	1.95E-18	3.03E-18	7.32E-01
0.85	1	1.50E-01	1.18E-01	1.75E-01	1.52E-18	2.34E-18	6.40E-01
0.86	1	1.66E-01	1.30E-01	1.95E-01	4.89E-18	6.32E-18	7.42E-01
0.87	1	1.62E-01	1.26E-01	1.90E-01	5.25E-18	6.65E-18	7.42E-01
0.88	1	1.46E-01	1.13E-01	1.71E-01	4.33E-18	5.44E-18	6.76E-01
0.89	1	1.23E-01	9.51E-02	1.44E-01	3.07E-18	3.85E-18	5.73E-01
0.9	1	9.75E-02	7.53E-02	1.15E-01	1.95E-18	2.43E-18	4.57E-01
0.91	1	1.03E-01	7.87E-02	1.21E-01	4.81E-18	5.45E-18	5.10E-01
0.92	1	8.81E-02	6.75E-02	1.04E-01	3.80E-18	4.27E-18	4.48E-01
0.93	1	6.58E-02	5.03E-02	7.76E-02	2.16E-18	2.41E-18	3.39E-01
0.94	1	3.04E-02	2.33E-02	3.59E-02	6.27E-19	7.00E-19	1.56E-01
0.95	1	1.22E-02	9.35E-03	1.44E-02	1.45E-19	1.62E-19	6.27E-02
0.96	1	4.01E-03	3.06E-03	4.73E-03	2.43E-20	2.72E-20	2.05E-02
0.97	1	9.51E-04	7.27E-04	1.12E-03	2.43E-21	2.72E-21	4.86E-03
0.98	1	1.25E-04	9.57E-05	1.48E-04	9.47E-23	1.06E-22	6.38E-04
0.99	1	3.91E-06	2.99E-06	4.62E-06	3.69E-25	4.13E-25	1.99E-05
							
0.01	4	1.35E+00	1.36E+00	1.40E+00	1.62E+00	0	1.58E+00
0.02	4	1.35E+00	1.36E+00	1.40E+00	1.62E+00	0	1.58E+00
0.03	4	1.35E+00	1.36E+00	1.40E+00	1.62E+00	0	1.58E+00
0.04	4	1.35E+00	1.36E+00	1.40E+00	1.62E+00	0	1.58E+00
0.05	4	1.35E+00	1.36E+00	1.40E+00	1.62E+00	0	1.58E+00
0.06	4	1.37E+00	1.38E+00	1.45E+00	1.68E+00	0	1.53E+00
0.07	4	1.39E+00	1.39E+00	1.49E+00	1.73E+00	0	1.50E+00
0.08	4	1.40E+00	1.39E+00	1.52E+00	1.77E+00	0	1.48E+00
0.09	4	1.40E+00	1.39E+00	1.54E+00	1.80E+00	0	1.48E+00
0.1	4	1.40E+00	1.39E+00	1.55E+00	1.82E+00	0	1.48E+00
0.11	4	1.40E+00	1.38E+00	1.56E+00	1.84E+00	0	1.49E+00
0.12	4	1.39E+00	1.36E+00	1.56E+00	1.84E+00	0	1.50E+00
0.13	4	1.37E+00	1.34E+00	1.56E+00	1.84E+00	0	1.51E+00
0.14	4	1.36E+00	1.32E+00	1.55E+00	1.84E+00	0	1.53E+00
0.15	4	1.34E+00	1.30E+00	1.54E+00	1.82E+00	0	1.55E+00
0.16	4	1.32E+00	1.27E+00	1.52E+00	1.81E+00	0	1.58E+00
0.17	4	1.29E+00	1.25E+00	1.50E+00	1.79E+00	0	1.59E+00
0.18	4	1.27E+00	1.22E+00	1.48E+00	1.77E+00	4.34E-20	1.62E+00
0.19	4	1.24E+00	1.19E+00	1.45E+00	1.74E+00	1.52E-19	1.64E+00
0.2	4	1.21E+00	1.16E+00	1.42E+00	1.70E+00	2.41E-19	1.66E+00
0.21	4	1.18E+00	1.13E+00	1.39E+00	1.68E+00	2.73E-19	1.68E+00
0.22	4	1.16E+00	1.09E+00	1.36E+00	1.64E+00	2.97E-19	1.70E+00
0.23	4	1.13E+00	1.06E+00	1.32E+00	1.60E+00	3.07E-19	1.72E+00
0.24	4	1.10E+00	1.03E+00	1.29E+00	1.56E+00	3.07E-19	1.73E+00
0.25	4	1.06E+00	9.98E-01	1.25E+00	1.52E+00	3.03E-19	1.74E+00
0.26	4	1.03E+00	9.67E-01	1.22E+00	1.48E+00	3.02E-19	1.75E+00
0.27	4	1.00E+00	9.36E-01	1.18E+00	1.44E+00	2.98E-19	1.76E+00
0.28	4	9.74E-01	9.05E-01	1.15E+00	1.39E+00	3.00E-19	1.77E+00
0.29	4	9.44E-01	8.75E-01	1.11E+00	1.35E+00	3.06E-19	1.77E+00
0.3	4	9.14E-01	8.44E-01	1.07E+00	1.30E+00	3.07E-19	1.76E+00
0.31	4	8.86E-01	8.16E-01	1.04E+00	1.26E+00	3.29E-19	1.77E+00
0.32	4	8.57E-01	7.87E-01	1.00E+00	1.21E+00	3.43E-19	1.76E+00
0.33	4	8.29E-01	7.60E-01	9.69E-01	1.17E+00	3.68E-19	1.75E+00
0.34	4	8.02E-01	7.33E-01	9.36E-01	1.12E+00	3.98E-19	1.74E+00
0.35	4	7.74E-01	7.06E-01	9.02E-01	1.07E+00	4.17E-19	1.72E+00
0.36	4	7.49E-01	6.82E-01	8.71E-01	1.03E+00	4.66E-19	1.71E+00
0.37	4	7.23E-01	6.57E-01	8.39E-01	9.89E-01	4.99E-19	1.69E+00
0.38	4	6.99E-01	6.33E-01	8.09E-01	9.46E-01	5.44E-19	1.67E+00
0.39	4	6.75E-01	6.11E-01	7.80E-01	9.04E-01	5.93E-19	1.65E+00
0.4	4	6.51E-01	5.88E-01	7.50E-01	8.59E-01	6.24E-19	1.62E+00
0.41	4	6.32E-01	5.69E-01	7.26E-01	8.29E-01	7.36E-19	1.60E+00
0.42	4	6.12E-01	5.49E-01	7.01E-01	7.93E-01	8.12E-19	1.58E+00
0.43	4	5.90E-01	5.29E-01	6.75E-01	7.52E-01	8.58E-19	1.55E+00
0.44	4	5.69E-01	5.09E-01	6.49E-01	7.09E-01	8.80E-19	1.51E+00
0.45	4	5.46E-01	4.88E-01	6.22E-01	6.63E-01	8.82E-19	1.47E+00
0.46	4	5.31E-01	4.73E-01	6.03E-01	6.37E-01	1.02E-18	1.44E+00
0.47	4	5.14E-01	4.57E-01	5.83E-01	6.05E-01	1.10E-18	1.41E+00
0.48	4	4.96E-01	4.40E-01	5.62E-01	5.70E-01	1.15E-18	1.37E+00
0.49	4	4.78E-01	4.23E-01	5.40E-01	5.33E-01	1.16E-18	1.33E+00
0.5	4	4.58E-01	4.05E-01	5.17E-01	4.94E-01	1.15E-18	1.29E+00
0.51	4	4.47E-01	3.93E-01	5.04E-01	4.72E-01	1.30E-18	1.26E+00
0.52	4	4.33E-01	3.80E-01	4.88E-01	4.46E-01	1.39E-18	1.22E+00
0.53	4	4.18E-01	3.66E-01	4.71E-01	4.17E-01	1.43E-18	1.18E+00
0.54	4	4.02E-01	3.52E-01	4.52E-01	3.86E-01	1.42E-18	1.14E+00
0.55	4	3.85E-01	3.36E-01	4.33E-01	3.54E-01	1.38E-18	1.09E+00
0.56	4	3.76E-01	3.27E-01	4.23E-01	3.37E-01	1.56E-18	1.06E+00
0.57	4	3.65E-01	3.16E-01	4.10E-01	3.16E-01	1.65E-18	1.02E+00
0.58	4	3.52E-01	3.05E-01	3.96E-01	2.93E-01	1.67E-18	9.82E-01
0.59	4	3.38E-01	2.92E-01	3.80E-01	2.68E-01	1.64E-18	9.39E-01
0.6	4	3.23E-01	2.78E-01	3.63E-01	2.42E-01	1.57E-18	8.92E-01
0.61	4	3.16E-01	2.71E-01	3.56E-01	2.30E-01	1.77E-18	8.64E-01
0.62	4	3.07E-01	2.62E-01	3.46E-01	2.14E-01	1.86E-18	8.31E-01
0.63	4	2.96E-01	2.52E-01	3.33E-01	1.96E-01	1.86E-18	7.93E-01
0.64	4	2.83E-01	2.40E-01	3.19E-01	1.77E-01	1.79E-18	7.52E-01
0.65	4	2.69E-01	2.27E-01	3.03E-01	1.57E-01	1.69E-18	7.08E-01
0.66	4	2.64E-01	2.22E-01	2.98E-01	1.49E-01	1.94E-18	6.85E-01
0.67	4	2.56E-01	2.15E-01	2.90E-01	1.37E-01	2.03E-18	6.56E-01
0.68	4	2.46E-01	2.05E-01	2.79E-01	1.24E-01	2.01E-18	6.22E-01
0.69	4	2.33E-01	1.95E-01	2.65E-01	1.10E-01	1.90E-18	5.85E-01
0.7	4	2.20E-01	1.83E-01	2.50E-01	9.57E-02	1.74E-18	5.45E-01
0.71	4	2.16E-01	1.79E-01	2.46E-01	9.08E-02	2.09E-18	5.28E-01
0.72	4	2.09E-01	1.73E-01	2.39E-01	8.29E-02	2.19E-18	5.04E-01
0.73	4	2.00E-01	1.64E-01	2.28E-01	7.34E-02	2.12E-18	4.74E-01
0.74	4	1.88E-01	1.54E-01	2.15E-01	6.34E-02	1.96E-18	4.41E-01
0.75	4	1.74E-01	1.42E-01	1.99E-01	5.35E-02	1.73E-18	4.05E-01
0.76	4	1.72E-01	1.40E-01	1.98E-01	5.13E-02	2.26E-18	3.95E-01
0.77	4	1.66E-01	1.34E-01	1.91E-01	4.62E-02	2.38E-18	3.76E-01
0.78	4	1.56E-01	1.26E-01	1.80E-01	3.98E-02	2.26E-18	3.51E-01
0.79	4	1.44E-01	1.16E-01	1.67E-01	3.31E-02	2.00E-18	3.21E-01
0.8	4	1.31E-01	1.05E-01	1.51E-01	2.65E-02	1.68E-18	2.88E-01
0.81	4	1.31E-01	1.05E-01	1.52E-01	2.64E-02	2.64E-18	2.86E-01
0.82	4	1.26E-01	9.99E-02	1.46E-01	2.34E-02	2.80E-18	2.72E-01
0.83	4	1.16E-01	9.18E-02	1.35E-01	1.93E-02	2.54E-18	2.49E-01
0.84	4	1.04E-01	8.17E-02	1.20E-01	1.49E-02	2.09E-18	2.21E-01
0.85	4	8.96E-02	7.06E-02	1.04E-01	1.10E-02	1.61E-18	1.91E-01
0.86	4	9.42E-02	7.37E-02	1.10E-01	1.24E-02	4.03E-18	1.99E-01
0.87	4	8.96E-02	6.98E-02	1.05E-01	1.07E-02	4.19E-18	1.88E-01
0.88	4	7.92E-02	6.15E-02	9.28E-02	7.98E-03	3.42E-18	1.65E-01
0.89	4	6.59E-02	5.11E-02	7.73E-02	5.36E-03	2.41E-18	1.37E-01
0.9	4	5.18E-02	4.01E-02	6.08E-02	3.27E-03	1.52E-18	1.08E-01
0.91	4	5.16E-02	3.97E-02	6.07E-02	3.28E-03	3.35E-18	1.06E-01
0.92	4	4.32E-02	3.32E-02	5.09E-02	2.18E-03	2.61E-18	8.81E-02
0.93	4	3.18E-02	2.43E-02	3.75E-02	1.15E-03	1.47E-18	6.45E-02
0.94	4	1.47E-02	1.13E-02	1.73E-02	3.34E-04	4.28E-19	2.98E-02
0.95	4	5.91E-03	4.52E-03	6.97E-03	7.76E-05	9.94E-20	1.19E-02
0.96	4	1.94E-03	1.48E-03	2.28E-03	1.30E-05	1.66E-20	3.91E-03
0.97	4	4.59E-04	3.52E-04	5.42E-04	1.30E-06	1.66E-21	9.25E-04
0.98	4	6.05E-05	4.63E-05	7.14E-05	5.05E-08	6.47E-23	1.22E-04
0.99	4	1.89E-06	1.45E-06	2.23E-06	1.97E-10	2.52E-25	3.79E-06
							
0.01	9	1.66E+00	1.67E+00	1.73E+00	1.94E+00	1.48E-17	2.22E+00
0.02	9	1.66E+00	1.67E+00	1.73E+00	1.94E+00	1.48E-17	2.22E+00
0.03	9	1.66E+00	1.67E+00	1.73E+00	1.94E+00	1.48E-17	2.22E+00
0.04	9	1.66E+00	1.67E+00	1.73E+00	1.94E+00	1.48E-17	2.22E+00
0.05	9	1.66E+00	1.67E+00	1.73E+00	1.94E+00	1.48E-17	2.22E+00
0.06	9	1.65E+00	1.65E+00	1.73E+00	1.96E+00	1.41E-17	2.12E+00
0.07	9	1.63E+00	1.63E+00	1.74E+00	1.98E+00	1.38E-17	2.03E+00
0.08	9	1.61E+00	1.60E+00	1.74E+00	1.99E+00	1.35E-17	1.97E+00
0.09	9	1.59E+00	1.58E+00	1.73E+00	1.99E+00	1.33E-17	1.93E+00
0.1	9	1.57E+00	1.55E+00	1.72E+00	1.99E+00	1.31E-17	1.89E+00
0.11	9	1.55E+00	1.52E+00	1.71E+00	1.99E+00	1.28E-17	1.87E+00
0.12	9	1.52E+00	1.49E+00	1.70E+00	1.97E+00	1.25E-17	1.85E+00
0.13	9	1.49E+00	1.46E+00	1.67E+00	1.95E+00	1.21E-17	1.83E+00
0.14	9	1.46E+00	1.42E+00	1.65E+00	1.93E+00	1.18E-17	1.82E+00
0.15	9	1.43E+00	1.39E+00	1.62E+00	1.89E+00	1.13E-17	1.81E+00
0.16	9	1.39E+00	1.35E+00	1.59E+00	1.87E+00	1.09E-17	1.80E+00
0.17	9	1.36E+00	1.31E+00	1.56E+00	1.83E+00	1.05E-17	1.80E+00
0.18	9	1.32E+00	1.27E+00	1.52E+00	1.79E+00	1.01E-17	1.79E+00
0.19	9	1.29E+00	1.23E+00	1.48E+00	1.76E+00	9.72E-18	1.78E+00
0.2	9	1.25E+00	1.19E+00	1.45E+00	1.71E+00	9.29E-18	1.77E+00
0.21	9	1.21E+00	1.16E+00	1.41E+00	1.67E+00	8.92E-18	1.77E+00
0.22	9	1.18E+00	1.12E+00	1.37E+00	1.63E+00	8.53E-18	1.76E+00
0.23	9	1.14E+00	1.08E+00	1.33E+00	1.58E+00	8.16E-18	1.75E+00
0.24	9	1.11E+00	1.04E+00	1.29E+00	1.53E+00	7.80E-18	1.74E+00
0.25	9	1.07E+00	1.01E+00	1.24E+00	1.48E+00	7.43E-18	1.72E+00
0.26	9	1.04E+00	9.70E-01	1.20E+00	1.44E+00	7.11E-18	1.71E+00
0.27	9	1.00E+00	9.34E-01	1.16E+00	1.39E+00	6.77E-18	1.70E+00
0.28	9	9.66E-01	9.00E-01	1.12E+00	1.34E+00	6.46E-18	1.68E+00
0.29	9	9.33E-01	8.67E-01	1.08E+00	1.29E+00	6.16E-18	1.66E+00
0.3	9	9.00E-01	8.33E-01	1.04E+00	1.24E+00	5.85E-18	1.64E+00
0.31	9	8.69E-01	8.02E-01	1.01E+00	1.20E+00	5.60E-18	1.62E+00
0.32	9	8.38E-01	7.72E-01	9.69E-01	1.15E+00	5.32E-18	1.59E+00
0.33	9	8.07E-01	7.42E-01	9.33E-01	1.10E+00	5.07E-18	1.57E+00
0.34	9	7.78E-01	7.14E-01	8.98E-01	1.05E+00	4.83E-18	1.54E+00
0.35	9	7.49E-01	6.85E-01	8.63E-01	1.00E+00	4.58E-18	1.51E+00
0.36	9	7.22E-01	6.59E-01	8.30E-01	9.62E-01	4.38E-18	1.48E+00
0.37	9	6.95E-01	6.33E-01	7.98E-01	9.16E-01	4.16E-18	1.45E+00
0.38	9	6.69E-01	6.08E-01	7.67E-01	8.73E-01	3.96E-18	1.42E+00
0.39	9	6.45E-01	5.85E-01	7.37E-01	8.31E-01	3.78E-18	1.39E+00
0.4	9	6.20E-01	5.61E-01	7.07E-01	7.87E-01	3.58E-18	1.35E+00
0.41	9	5.99E-01	5.41E-01	6.83E-01	7.56E-01	3.47E-18	1.32E+00
0.42	9	5.78E-01	5.21E-01	6.57E-01	7.20E-01	3.33E-18	1.29E+00
0.43	9	5.57E-01	5.00E-01	6.31E-01	6.81E-01	3.17E-18	1.25E+00
0.44	9	5.34E-01	4.79E-01	6.05E-01	6.39E-01	2.99E-18	1.21E+00
0.45	9	5.12E-01	4.58E-01	5.79E-01	5.97E-01	2.80E-18	1.17E+00
0.46	9	4.96E-01	4.43E-01	5.60E-01	5.70E-01	2.74E-18	1.14E+00
0.47	9	4.79E-01	4.26E-01	5.40E-01	5.40E-01	2.65E-18	1.10E+00
0.48	9	4.61E-01	4.10E-01	5.19E-01	5.07E-01	2.53E-18	1.06E+00
0.49	9	4.42E-01	3.92E-01	4.97E-01	4.72E-01	2.39E-18	1.02E+00
0.5	9	4.23E-01	3.75E-01	4.75E-01	4.37E-01	2.23E-18	9.82E-01
0.51	9	4.11E-01	3.62E-01	4.61E-01	4.16E-01	2.22E-18	9.51E-01
0.52	9	3.97E-01	3.49E-01	4.45E-01	3.91E-01	2.16E-18	9.16E-01
0.53	9	3.82E-01	3.35E-01	4.28E-01	3.64E-01	2.07E-18	8.79E-01
0.54	9	3.66E-01	3.21E-01	4.10E-01	3.36E-01	1.96E-18	8.40E-01
0.55	9	3.50E-01	3.05E-01	3.92E-01	3.08E-01	1.83E-18	8.00E-01
0.56	9	3.40E-01	2.96E-01	3.81E-01	2.91E-01	1.87E-18	7.71E-01
0.57	9	3.29E-01	2.85E-01	3.69E-01	2.72E-01	1.85E-18	7.39E-01
0.58	9	3.16E-01	2.74E-01	3.55E-01	2.51E-01	1.79E-18	7.05E-01
0.59	9	3.03E-01	2.61E-01	3.40E-01	2.29E-01	1.69E-18	6.69E-01
0.6	9	2.88E-01	2.48E-01	3.23E-01	2.07E-01	1.58E-18	6.32E-01
0.61	9	2.81E-01	2.41E-01	3.16E-01	1.95E-01	1.68E-18	6.07E-01
0.62	9	2.71E-01	2.32E-01	3.05E-01	1.81E-01	1.69E-18	5.78E-01
0.63	9	2.61E-01	2.22E-01	2.93E-01	1.65E-01	1.65E-18	5.48E-01
0.64	9	2.48E-01	2.11E-01	2.80E-01	1.49E-01	1.56E-18	5.16E-01
0.65	9	2.35E-01	1.99E-01	2.65E-01	1.32E-01	1.44E-18	4.84E-01
0.66	9	2.30E-01	1.93E-01	2.59E-01	1.24E-01	1.63E-18	4.63E-01
0.67	9	2.22E-01	1.86E-01	2.51E-01	1.14E-01	1.68E-18	4.40E-01
0.68	9	2.12E-01	1.77E-01	2.40E-01	1.03E-01	1.65E-18	4.14E-01
0.69	9	2.00E-01	1.67E-01	2.28E-01	9.08E-02	1.55E-18	3.87E-01
0.7	9	1.88E-01	1.56E-01	2.14E-01	7.89E-02	1.42E-18	3.58E-01
0.71	9	1.84E-01	1.52E-01	2.10E-01	7.44E-02	1.73E-18	3.43E-01
0.72	9	1.77E-01	1.46E-01	2.02E-01	6.76E-02	1.84E-18	3.24E-01
0.73	9	1.68E-01	1.38E-01	1.92E-01	5.97E-02	1.80E-18	3.03E-01
0.74	9	1.57E-01	1.29E-01	1.80E-01	5.14E-02	1.66E-18	2.80E-01
0.75	9	1.45E-01	1.19E-01	1.66E-01	4.32E-02	1.48E-18	2.55E-01
0.76	9	1.43E-01	1.16E-01	1.64E-01	4.11E-02	2.05E-18	2.45E-01
0.77	9	1.37E-01	1.10E-01	1.57E-01	3.69E-02	2.22E-18	2.31E-01
0.78	9	1.28E-01	1.03E-01	1.47E-01	3.17E-02	2.13E-18	2.13E-01
0.79	9	1.18E-01	9.45E-02	1.36E-01	2.62E-02	1.90E-18	1.93E-01
0.8	9	1.06E-01	8.50E-02	1.22E-01	2.10E-02	1.61E-18	1.73E-01
0.81	9	1.05E-01	8.38E-02	1.22E-01	2.07E-02	2.80E-18	1.67E-01
0.82	9	9.99E-02	7.93E-02	1.16E-01	1.82E-02	3.06E-18	1.56E-01
0.83	9	9.15E-02	7.24E-02	1.06E-01	1.49E-02	2.81E-18	1.41E-01
0.84	9	8.13E-02	6.42E-02	9.46E-02	1.15E-02	2.33E-18	1.24E-01
0.85	9	7.01E-02	5.52E-02	8.16E-02	8.47E-03	1.80E-18	1.06E-01
0.86	9	7.23E-02	5.65E-02	8.44E-02	9.35E-03	5.18E-18	1.06E-01
0.87	9	6.79E-02	5.29E-02	7.95E-02	8.01E-03	5.50E-18	9.81E-02
0.88	9	5.96E-02	4.63E-02	6.98E-02	5.96E-03	4.51E-18	8.49E-02
0.89	9	4.93E-02	3.82E-02	5.79E-02	3.99E-03	3.20E-18	6.96E-02
0.9	9	3.87E-02	2.99E-02	4.54E-02	2.43E-03	2.02E-18	5.41E-02
0.91	9	3.76E-02	2.90E-02	4.43E-02	2.38E-03	4.84E-18	5.07E-02
0.92	9	3.12E-02	2.39E-02	3.67E-02	1.58E-03	3.81E-18	4.11E-02
0.93	9	2.28E-02	1.74E-02	2.68E-02	8.28E-04	2.16E-18	2.96E-02
0.94	9	1.05E-02	8.06E-03	1.24E-02	2.41E-04	6.27E-19	1.37E-02
0.95	9	4.23E-03	3.24E-03	4.99E-03	5.59E-05	1.46E-19	5.47E-03
0.96	9	1.39E-03	1.06E-03	1.64E-03	9.35E-06	2.44E-20	1.79E-03
0.97	9	3.29E-04	2.52E-04	3.88E-04	9.34E-07	2.44E-21	4.24E-04
0.98	9	4.33E-05	3.32E-05	5.11E-05	3.64E-08	9.48E-23	5.57E-05
0.99	9	1.35E-06	1.04E-06	1.60E-06	1.42E-10	3.70E-25	1.74E-06
							
0.01	25	1.98E+00	1.98E+00	2.05E+00	2.27E+00	3.66E+00	2.82E+00
0.02	25	1.98E+00	1.98E+00	2.05E+00	2.27E+00	3.66E+00	2.82E+00
0.03	25	1.98E+00	1.98E+00	2.05E+00	2.27E+00	3.66E+00	2.82E+00
0.04	25	1.98E+00	1.98E+00	2.05E+00	2.27E+00	3.66E+00	2.82E+00
0.05	25	1.98E+00	1.98E+00	2.05E+00	2.27E+00	3.66E+00	2.82E+00
0.06	25	1.92E+00	1.92E+00	2.01E+00	2.25E+00	3.47E+00	2.64E+00
0.07	25	1.87E+00	1.86E+00	1.98E+00	2.22E+00	3.29E+00	2.50E+00
